# Сложность Легко
## Сложность Легко, Симметрия Без симметрии
3 3 3 000090040340005090000000006080001054007000000000703010500007069000020100890000030 758692341346175892129834576983261754417958623265743918531487269674329185892516437 8464ca6
3 3 3 000000003005000496009020500056001030000000980007008000030960000000000700008500010 674859123285317496319426578856791234123645987497238651731962845542183769968574312 2682e0e7
3 3 3 004000030002108000000400008035000907020060500000230000000070846000000000000604150 184796235362158794957423618635841927421967583798235461519372846846519372273684159 e737d344
3 3 3 006000000014000050800000102700001590000000067000203000001004800003590000070020004 356412789214789356897356142742861593138945267569273418921634875483597621675128934 7e63e0c6
3 3 3 000090000040005600800400002524000010009000000701008400006970500002500000100300000 615892734243715689897463152524639817389147265761258493436971528972586341158324976 aa87e585
3 3 3 830000005460000300007040000608000900020500000759000002000700000540009810006401000 831967245465128379297345168618273954324596781759814632183752496542639817976481523 303437b5
3 3 3 000000000600000294023000007200006809900008072000000000006520000700030001095000300 849267135657183294123495687234756819961348572578912463316529748782634951495871326 f16a6fc4
3 3 3 003000260200000000608010000900003004074000000000068000000009432000000500300057910 413895267257346891698712345926573184874921653531468729765189432189234576342657918 80c4f0b6
3 3 3 300000002000720090008004006403007000800063000000900800600301000702000000000500001 347659182561728394298134756423817965859263417176945823685371249712496538934582671 4fdc96ad
3 3 3 300700054000000200004000000080500007000200090053010000090806740600000005001004060 329768154865491273174325689286549317417283596953617428592836741648172935731954862 90f9257a
3 3 3 000003401680004000001000000005706890000910070000030000820070000900801035500060000 759283461682194357341657289135746892468912573297538146826375914974821635513469728 37f5af1e
3 3 3 009300000076000025030000700702084000003510000008000094010005240000030050000100008 589372416476891325231456789792684531643519872158723694817965243964238157325147968 4e20823c
3 3 3 020040050009580000300000061000000000008960020006008100040009002090050000605010790 821346957769581234354792861972135648418967325536428179143679582297853416685214793 bd5b6947
3 3 3 000500800300000509060000002007000080000390000012005040054000100200700006000060020 179526834328417569465983712537642981846391257912875643654239178281754396793168425 859e77f
3 3 3 700000060500020000200473050040000900000300046109500003000700000001006304000000720 734185269518629437296473158345867912827391546169542873452738691971256384683914725 c1647292
3 3 3 005090060000650780090002000400000006502000003080000012640000090000000000700508040 375891264214653789896472135431729856562184973987365412643217598158946327729538641 99a3b63
3 3 3 009000072010000030400759000000070009050091000000000216003008005800000040000100007 689314572517286934432759168361872459254691783798543216173428695825967341946135827 3a9cd3e0
3 3 3 200090000080700001900004068000005000000000070801000040023100400005200009000000013 256891734384756921917324568732415896549638172861972345623189457175243689498567213 32a8c24e
3 3 3 600700000000000008450030170700000000090400002000061300000010486000080000040290050 681759234973142568452638179714823695396475812825961347239517486567384921148296753 5d61f712
3 3 3 040000079800000004037002000000010020000500000075000006020093000009006750064805000 142638579856971234937452861698317425213564987475289316521793648389146752764825193 4ec101ae
3 3 3 070100523003085000000000001000600000009000310800010047000003405045020000080060000 678149523213785694594236871431697258729458316856312947162973485345821769987564132 6a302a35
3 3 3 000013400000000089030005010013000206020070000008600030000802000009700040200040000 867913425541267389932485617413598276625374198798621534374852961159736842286149753 f283cc04
3 3 3 300090010005008000002700400000200000100067003000004700060000020700030900008000005 376495812415628379892713456637281594154967283289354761563849127721536948948172635 b335b158
3 3 3 009204000000050080500807000090500007820000360000001500600703000000000003170000020 789234156234156789516897234391562847825479361467381592648723915952618473173945628 a429c809
3 3 3 060000000007206500800530000000700003020904000500360008000007040030400960900600007 265879134317246589894531726486715293123984675579362418658197342732458961941623857 d45ad10a
3 3 3 000003780070600020000800400080010200790500000000000000200090005000034109006008000 564923781178645923329871456685419237793582614412367598231796845857234169946158372 7444cfc7
3 3 3 700000205090040800040000601003008000068037000207009000000000000800090007009064300 786913245591246873342785691953428716468137529217659438625371984834592167179864352 d2357917
3 3 3 030600500410020300009001400000003060095000020000400100000900000050200031007060090 732648519418529376569731482241853967395176824876492153623915748954287631187364295 c4b1f451
3 3 3 046000507100040089000050000007600000008009020030000010000700000905260003600000001 846912537152347689793856142417623958568179324239485716321794865985261473674538291 9cff02b0
3 3 3 040002006003000090000030500060710300020003000005800160006090050000160000410000000 541972836673581492892436517964715328128643975735829164286394751357168249419257683 86b468df
3 3 3 031070600009500000000080700000000350000930400017000000600007080090805200070000546 831472695729516834465389712946728351582931467317654928653247189194865273278193546 501df278
3 3 3 006000057040000090021400000000504070800031009009000000007605000400000002008200060 386129457745386291921457836632594178854731629179862345217645983463978512598213764 455603a3
3 3 3 780000400004000300000090000300905040002300001100400030001000000008002005900680010 789231456214856379563794128376915842842367591195428637621549783438172965957683214 4f644186
3 3 3 000000008000070190800000046001000760300400000009530004000069000903001000004050800 216394578435678192897125346541982763372416985689537214758269431923841657164753829 759d507f
3 3 3 080000045000340670500600090000004000030210500400000200000000400006030700200800000 683927145912345678574681392125764839739218564468593217397152486856439721241876953 c826ef45
3 3 3 081009040200005006060380000005030490020800000000000008000200083040508007000100000 781629345293475816564381279815736492629854731437912658156247983342598167978163524 94308c2d
3 3 3 000019020000600007052000100060800009093745000020000500000000030600000008040150002 376519824189624357452378196561832749893745261724961583217486935635297418948153672 6bd4dbc
3 3 3 200090040005000800000104050000700000000000980950080036004673000070000205000501000 216895347435267819897134652368719524742356981951482736524673198173948265689521473 4611fc07
3 3 3 007190430300000070000600100003049000000700000260800000080000000900060010500008206 657192438312584679498637125873249561149756382265813794786421953924365817531978246 a6846f0b
3 3 3 100008035034007009007010000000009000950000021063040000000800600002003000000070013 126498735534627189897315264241589376958736421763142598379851642412963857685274913 e8a9d67c
3 3 3 600080700007500230000002050070090000036700004900003000002000903000008001300010000 625384719147569238893172456471896325236751894958423167512647983769238541384915672 ae850f93
3 3 3 000000600001700035042150000000604800600000020000827300010000000800000070407000908 785349612961782435342156789523614897678593124194827356216978543839465271457231968 f0d5314e
3 3 3 400000800000034709093050000050800600080020001001000400009006000060000100000700502 416972835825634719793158246957841623684327951231569478579216384362485197148793562 c534d8af
3 3 3 000070000006034900000206008900000000000002084020100307030007000870005600050900030 248579163716834925593216478987453216361792584425168397132647859879325641654981732 e636956c
3 3 3 416000090030000008000200050100000360500009002000807000000620005050403000002000604 416758293235196478897234156178542369564319782923867541749621835651483927382975614 c1d85f39
3 3 3 000400300037001080890060000001020040000650003002000060000000400000807500080005230 216478359437591682895362714361729845978654123542183967159236478623847591784915236 da588025
3 3 3 000050060100038000203109800000960000000080900300700100057800200800000003000000400 789452361145638792263179845428961537571384926396725184657843219814297653932516478 ba995aa4
3 3 3 015300008000000090000002040400000500080056004001070809000005906700960000040000000 215394678364587291897612345476829513983156724521473869132745986758961432649238157 fe99a601
3 3 3 000020000050000000002800470200000049140008000008200005000560730007000906006081000 714926583853417692692835471265173849149658327378294165421569738587342916936781254 28f4517c
3 3 3 000045009000300040300020000004008000000000092036050700200000000000790805010000634 682145379591367248347829156124978563875613492936254781258436917463791825719582634 7a3c58ac
3 3 3 040000091800070000000000300300020400002950000080001500005380600030000000410000050 547263891863179245129548367351826479672954138984731526295387614736415982418692753 95a62b
3 3 3 000000700103004000096000001004000802000083000000000305900006200068500007730001400 845619723173254689296378541314965872527183964689427315951746238468532197732891456 bbfda97f
3 3 3 000080050600050079000367000030502001210070080040000200008600005059000100700000000 173289456682154379594367812837542691216973584945816237328691745459728163761435928 d5197c7e
3 3 3 680000002000708006050300090014000000009800050000002104000410900000600005300000008 683194572192758346457326891814567239239841657576932184728415963941683725365279418 1b625739
3 3 3 600030059000009301040080000008003000790006000000700000800000020000050040360090100 681237459527469381943185267458923716792516834136748592815674923279351648364892175 7a68dbeb
3 3 3 000000000008005120000001534005700000200000840300062070570000090000009050004600000 153246789748935126629871534495718362267593841381462975572184693816329457934657218 6a2c5d1c
3 3 3 000000200040020700790003015057000000003000020000006008071304000000900103600200800 186759234345621789792843615857132496963478521214596378571384962428967153639215847 4f269f13
3 3 3 140200000026000300000080100003000005900750080002009070090000000010300000000174008 147235869826941357359687124473826915961753482582419673294568731718392546635174298 457ae919
3 3 3 150607800800090600790001040260000190070010080000032000500200030000000510000000004 153647829824395671796821345265784193379516482418932756541268937632479518987153264 73e5542c
3 3 3 080179004000000000007030560000000000740000801000810000903450006060007000200080050 685179324432568179197234568821743695746925831359816247913452786568397412274681953 ea312158
3 3 3 012300500030080006050000000400900010060030004890106000000060002005700000000005470 612374589734589126958621347423957618561832794897146235179463852245718963386295471 f08ece7
3 3 3 501900003200040009000060400000080070703400001400051300000800000608000200020090000 541978623236145789897263415152386974763429851489751362974812536618534297325697148 f2496287
3 3 3 063070000007006800400000060000207100000590400300000008000082040710004900800000050 163879524527346819498125367684237195271598436359461278935782641712654983846913752 869e4c04
3 3 3 800006000007000800503109000000000209000008300000600410029405000000001060070000003 892576134167243895543189627786314259214958376935627418329465781458731962671892543 41ff8802
3 3 3 056000000024000000000030100060000080000280007040705310000800009500307060010000800 356129748124578693897634125765413982931286457248795316472861539589347261613952874 b9b94fcc
3 3 3 081900000400760020500003000000000072008040600097030510020600030000000000000005900 781952346439768125562413789643591872158247693297836514825679431916384257374125968 df750a8c
3 3 3 081030500060000402090400000005000007000300000800000610000704060007900020000208003 481632579563179482792485136215846397674391258839527614328754961147963825956218743 621686be
3 3 3 059807020800003000000400008370200000090000001100000590000001706000000000000700450 459867123867123945231495678375219864698574231142386597523941786784652319916738452 95a028b3
3 3 3 000047000000000801500000030300800007400230050890005010030000002000000076080902000 218347569743596821569128734356814297471239658892675413634751982925483176187962345 9eb5e6d4
3 3 3 100020060000190000500007200080030000040010802050000740000300000006900074900000630 178523469462198357593467281289734516347615892651289743715346928836952174924871635 de032b39
3 3 3 107000009000005000000107004300000000059000040800431000000000020003060400590082700 127843569438695172965127834341956287659278341872431695786514923213769458594382716 37355b0
3 3 3 000009000048000030600700800300074002000000003050000040080532090006900008004010000 213489567748165239695723814361874952479251683852396741187532496536947128924618375 347b5299
3 3 3 000000030400200000096001025000000000007005010050900070380500002100020009000009400 825796134413258697796431825938172546247685913651943278389514762164827359572369481 b945401d
3 3 3 000007080000603007600900000003000400700800500010302090937000000000020001050000046 341257689289643157675981234893175462726894513514362798937416825468529371152738946 5ced07c6
3 3 3 000870030300050000000203800000700009001085000000900070007000052014000000950024100 146879235382456791579213846863742519791685324425931678637198452214567983958324167 466dbe1e
3 3 3 500400010060000900000800567800070001007000000910036000000240300000000000006010492 529467813768351924431829567843972651657184239912536748195248376274693185386715492 a27c462b
3 3 3 070600030503000080060001057800403060300000000000070890009008000700020040020500000 278659134513247689964381257851493762397862415642175893439718526785926341126534978 2ede9cb8
3 3 3 000007800003000000100060007008000960705090408049200000000000100000530090400900705 562347819873159246194862357328475961715693428649218573956784132287531694431926785 9084db8a
3 3 3 100068093030010078090000010070100080003086000000900400040020100510000000009000000 127468593634519278895273614976142385453786921281935467348627159512894736769351842 c15eb382
3 3 3 060500100705000060000000048100000000000300000853706002080003050020000000900001480 368594127745182369219637548174829635692315874853746912486973251521468793937251486 17064248
3 3 3 000604000200000600060008007700003900108000400000410060090050010530070004000000003 873694125214537689965128347746283951158769432329415768497352816531876294682941573 17b83747
3 3 3 050000070800000002000070001003600400040020906000900000005000000608590100730004609 159862374874139562362475891913657428547328916286941735495716283628593147731284659 166089b0
3 3 3 000060000300050100908002000000500030006010057240007010080070000000000086001690200 524361879367859124918742365179586432836214957245937618682473591493125786751698243 6b2214e2
3 3 3 000008100700640000000210008005000600402000007000372500080000050000030700060087004 324758169718649235659213478175894623432165897896372541987421356541936782263587914 36f05b70
3 3 3 080390000003400500500020070025060000000000400000800002030900000907680200000004006 784395621213476589569128374425769813398512467176843952632957148947681235851234796 390c1125
3 3 3 807000015400000608000000000600000100049008052000900000392700000000092000060004300 827463915431529678956871234685247193149638752273915486392786541514392867768154329 fb7fdff7
3 3 3 008000370000309005300004002064000000009107000000000200041000608020090010006050004 458612379612379485397584162164235897289147536573968241941723658825496713736851924 50c98b9d
3 3 3 009036000723005000000820000000049030807000900030100056001008000050000804000000009 189736245723495681564821397615249738847563912932187456491678523356912874278354169 38dc15d9
3 3 3 700005809850000000000007000500400000070060021103000900390080040410600000005000080 746235819859146237231897456562419378974368521183752964397581642418623795625974183 e8c2878f
3 3 3 030060701400000000708030000024080500800006000000070000007014003040000907003200106 235468791416729835798135624624381579879546312351972468967814253142653987583297146 7fb618d2
3 3 3 700065000000700153040000200002800000030000000400079000000000071029000306000050040 713265894286794153945138267692841735837526419451379628364982571529417386178653942 656765f1
3 3 3 000690000020700040000000180400002800060000032100038000047006200050000007600000003 813694725526781349794325186435962871968417532172538964347156298259843617681279453 3da3a81a
3 3 3 030705002000000009002300087000002708500000000900007600150030000009108000300060000 831795462745826139692341587413652798576983214928417653154239876269178345387564921 ed5338e9
3 3 3 210300590004029080000008000400000100609000008000000000000050006030104000090800020 218346597374529681965718234483697152659231748721485963847952316532164879196873425 d31b6a
3 3 3 200000071306000800500002003000020000005300007000001450040700000010000008000040900 284936571396157824571482693167524389425398167839671452648719235913265748752843916 66da27e
3 3 3 453600009000000000000500407009060034030905000700480100800000010006700000200000500 453671829678249351921538467589167234134925678762483195845392716316754982297816543 6ccdf2a8
3 3 3 000100037050004009000700500001000603960020010078500000003010800000070000000800900 649185237857234169132796548521947683964328715378561492793412856485679321216853974 78caa135
3 3 3 080000260000000009300560800030200010000046000002051094004000008000027003060400000 187934265256718439349562871438279516591346782672851394724193658815627943963485127 30dd7891
3 3 3 001060030030025706000047000000030000000600080040080602508000090000070300300000000 471869235839125746256347819685932174712654983943781652568213497194576328327498561 3e842f95
3 3 3 408200000070000800502000034600007090720000000000009601000010043000050000103080900 418293567376145829592678134651837492729461385834529671285916743967354218143782956 ed6647b3
3 3 3 010000009000800036095730000031005000000180900020000807002003061940000000000600000 318426579274859136695731248831975624467182953529364817782593461946217385153648792 219b93d9
3 3 3 004000070000000800075040000000003902057200000060905000509060200000000680240050000 824136579193527846675849123418673952957214368362985417589761234731492685246358791 f84ad20a
3 3 3 100800040000000089006000000200006075009070000708502003001600007500001030080090000 173859246425167389896234751234916875659378412718542693941683527567421938382795164 23c75b26
3 3 3 000000001089200050405000000050000070800000003006700200590070800000600024000010900 723549681189236457465187392254368179871924563936751248592473816318695724647812935 8b3c3e7f
3 3 3 027008030000000500598400000000000070005000024002017300000800000900060201030900040 127598436463172589598436712319245678675389124842617395751824963984763251236951847 25ff2253
3 3 3 009002308206009000000070010001905200362000050000000000105004000030506000000020100 719452368286139547453678912871945236362781459594263781125894673937516824648327195 45c887d8
3 3 3 530800601008090000400007009002050000014000000870000300003020000000900108007000034 539842671768591423421367589392754816614238795875619342183425967246973158957186234 e08a05b5
3 3 3 069400007008500000000010000020091000000054680000000200800100000006083051054000000 569438127718529346342617895623891574971254683485376219837145962296783451154962738 c5c879fd
3 3 3 100004070005008002000200006040300021002007009060000300000002007000589200080030000 126954873435678912897213456548396721312847569769125348953462187671589234284731695 a1d38e10
3 3 3 200000001000900300403067000020009008040000060000510704007004000000700105900000080 269385471871942356453167892726439518145278963398516724517824639682793145934651287 8a1ff23b
3 3 3 000000120030500609000006400009200076701000500800000001000040000106003040000802300 675984123234517689918326457549231876721698534863475291352149768186753942497862315 2d5f05e1
3 3 3 400300000060000000890075000010030004504000090600010500000800001000057600083102007 427396815365481279891275346218539764574628193639714582756843921142957638983162457 7c45fdbf
3 3 3 207005000000670000096402050000000160350040000000000004623000090100208000000000701 217835946435679812896412357942587163358146279761923584623751498174298635589364721 9ea9720f
3 3 3 300000059000630000020008106004100090050900740208000000100260800000000000000090001 386721459415639287927548136734152698651983742298476315149265873563817924872394561 69dea1b
3 3 3 034000070006008000800425000300200050000000014500009000009031000000000840000050960 234916578156378492897425136341287659978563214562149387489631725615792843723854961 4942ab56
3 3 3 000010008000020096400000100200400010000000002891000600723890005004500000008207000 632915748187324596459678123275486319346159872891732654723891465914563287568247931 c05167b7
3 3 3 000004090600800045003060200008007009000000700030000100060001050901000000005072000 852734691617829345493165278128647539546913782739258164264391857971586423385472916 ae63435a
3 3 3 406000080000930004000000500000470010000056000500000300002008000800000420615300800 436521789158937264927864531289473615371256948564189372742698153893715426615342897 191edb1
3 3 3 010000000200000010000040060070004320086000400001360805600705902700090000050000030 514236789263879514897541263975184326386952471421367895638715942742693158159428637 7e75bc8f
3 3 3 000001005000300000300005068500002910692010000100083500050000100080000074200000000 467891235825364791319725468538642917692517843174983526756439182981256374243178659 3ba605a
3 3 3 840000570030070006000006000600700900007893000401050700900000002000005100020004090 846219573539478216712536489683741925257893641491652738964187352378925164125364897 c0ed365d
3 3 3 000100090003000060020006005000800600709000280061000040000003504000000020690504300 476135892513289467928476135234897651759641283861352749182963574345718926697524318 4370bc85
3 3 3 620000140004000609900050000081000000700500001000704000000200050000030002000087006 627893145534172689918456723281369574746528391395714268863241957479635812152987436 e99a9c7a
3 3 3 020000000103009000090000526375006000000901000000000070000093060008000907006100050 524768139163259784897314526375486291682971345419532678751893462238645917946127853 6892d681
3 3 3 040000000603004192000053600008000040020000700964000050000008001000320000000690327 147269835653784192892153674718532946325946718964817253239478561576321489481695327 661ac993
3 3 3 010000805009005400076000003000000790008047100000900000000209086060000000000300079 413796825829135467576482913651823794398647152247951638734219586962578341185364279 8d6df641
3 3 3 030510000506798000000000000700800500050000036000000001005004018610070000020003700 237516489546798123891342657762831594159427836483659271375264918618975342924183765 4ea9af07
3 3 3 200100000400009700890050000000000000003001200000042807001006005070300040000008902 236174589415869723897253614528637491743981256169542837981426375672395148354718962 13215e4a
3 3 3 300800000005000060900010300700360090040000021080400000206003184091000000000000700 367845912415239867928617345752361498643978521189452673276593184591784236834126759 3e3dff31
3 3 3 030907600010006080090080100500070000000360900970000800007240500040000000000600200 835917624412536789796482153563879412128364975974125836687243591249751368351698247 b0acad5e
3 3 3 002000080001000060900002000000020600100009540043005090020001030607000005000350400 352416789781593264964782351598124673176839542243675198425961837637248915819357426 ded993c0
3 3 3 020000700000000940800503000000007516003000004100005070048001000070008060300000050 521964783637182945894573621482397516753216894169845372948651237275438169316729458 9569e72
3 3 3 007000120060005009000003400000010500006009000000270008680090000000007003204800000 537984126461725839928163457792318564816459372345276918683592741159647283274831695 2e025584
3 3 3 006008000150000000097126400700000000000060100200501000080000064004600093009000700 436758912152493687897126435713289546945367128268541379381975264574612893629834751 9ed135a7
3 3 3 600000000053006000897030500200000004000320090000801000019000006000005071008000300 624758913153296748897134562271569834486327195935841627519473286362985471748612359 16f7a1d8
3 3 3 306000200002004009800560004020040000000000491560008000000489010000070000070000300 346891275152734869897562134921347586783256491564918723235489617418673952679125348 f3ff7c21
3 3 3 005000009000670020060000040240800000719000000000000007400930000500006190003200000 125384769834679521967125348246817935719563482358492617471938256582746193693251874 9e0a9b6
3 3 3 000080000020030001000020046000075000008002403000100050002008904080000000650007800 135486297426739581897521346341875629578692413269143758712358964983264175654917832 e6bf2c8
3 3 3 806040000402000160090000005000000029007803000000000700200409010001006900070000504 816245397452397168793618245534761829967823451128954736285479613341586972679132584 584e38b4
3 3 3 100000000490015080070900000000000050000004091900501070308007940000230010000050002 183742569492615387675983124217896453856374291934521678328167945549238716761459832 e8b417c2
3 3 3 000030000067800300000004000036000078000905002902000000070500040100703600000600890 451236789267859314893174256536412978718965432942387561679528143184793625325641897 ada0a37c
3 3 3 000001059300000000007036000000010000050060081130700900060008003000020890500000240 246871359315249678897536124628914537759362481134785962962458713471623895583197246 d808fbb7
3 3 3 013000000020090004500700010009300000001500000070000920005460290030900001000002007 413256789627891534598743612859324176261579348374618925185467293732985461946132857 fd990f33
3 3 3 000971004000004009300800000061000300000002670005480000000000000090100020010600080 652971834178234569349865217261597348984312675735486192826743951493158726517629483 ce61288
3 3 3 000059600000060000002708001090000060004036000100985400801000000203000100900007800 417359682589162374632748591398471265754236918126985437861523749273894156945617823 5361afbb
3 3 3 020100000000000560165480000400030007000000200008000030600700000703000008000009300 329156784847392561165487923456231897931678245278945136682713459793524618514869372 bef09134
3 3 3 000600000029000301000970005010040076000200840090030000276800000040000000901000020 185623794729485361634971285312548976567219843498736512276854139843192657951367428 93b0e761
3 3 3 810006200070009500004080900050070609600300005040008001130000000000000070000400000 819536247273149568564782913351274689687391425942658731136927854495863172728415396 a292e880
3 3 3 007830050000501260060000080730600000000000921000000000005000012000300000013040800 127836459384591267569472183731629548846753921952184736475968312298315674613247895 2192f673
3 3 3 080020010500000070060004000005030020910000640000040005490206008020008000007090000 784925316539861472261374589645139827912587643378642195493216758126758934857493261 b2a91f9c
3 3 3 000000409830604570009005060000000000400872000900000004301009600600200100080003007 567318429832694571149725863753941286416872395928536714371489652694257138285163947 2fed4f5a
3 3 3 002006079014000002005000000000000000006580000090000030030090005408100060000032004 382416579714359682965728341873941256246583197591267438137694825428175963659832714 8a467abf
3 3 3 709002000000009300040060700090000002000190000600800000108030060060000501903005000 789342156516789324342561789897453612425196873631827495158234967264978531973615248 de6e9012
3 3 3 006000000000000093000035000000002309109860000200100400001070000070006054300500600 736249185425681793918735246687452319149863527253197468561974832872316954394528671 54a6dfd9
3 3 3 000005600000013700040009000708000500210000000004000003000500070009008402820300001 172845639985613724346729185798231546213456897654987213461592378539178462827364951 a692767a
3 3 3 015030000000180509000000034001800060000020007040300000032400000000900823078000090 415739682263184579897562134321847965589621347746395218932418756154976823678253491 d245da7
3 3 3 000006840000004000000010056900030065500040010000802900009003000005008020104020000 713596842256384791498217356982731465537649218641852937829163574365478129174925683 44a395b3
3 3 3 010800000000070090000004050003600000400000020009000807060208400040000002508407000 615829734834571296792364158173682945486795321259143867961258473347916582528437619 2e99a6d
3 3 3 601000030300500809090007004002001000000000000108400590007000000060003000000048700 671894235324516879895237614942651387756389421138472596287165943469723158513948762 cfc0e296
3 3 3 000508000000390000090120307031800200000000001000000750740000009063000000102030004 376548912214397568895126347431875296527963481689412753748251639963784125152639874 500c399d
3 3 3 004005007029380000000001000075040300030000920140800000080900000300000070090000008 814295637729386145563471892975642381638517924142839756287964513356128479491753268 a4570055
3 3 3 000000000000002670394000000003865000000000005008230004980000200000420000006000708 762183459851942673394657812413865927629714385578239164985376241137428596246591738 c7368055
3 3 3 020000700040690800006310000004000080000003507000009000001050000070100004000070690 123485769547692813896317425354761982619823547782549136261954378978136254435278691 ef6600f4
3 3 3 100006800006070020000254000001005206000009000009700001000000500010000304670402000 127396845546178923398254617731845296254619738869723451483961572912587364675432189 9b4bf1aa
3 3 3 104070002000010000890500000540000006000080301060000700000850000000097008000030490 154379862632418579897562134541723986729685341368941725976854213413297658285136497 cefbb2ae
3 3 3 100045000740012030000000000210030807400800050000000000000600000800000002960500408 126345789748912635359768124215436897493871256687259341572684913834197562961523478 67c97dac
3 3 3 006002000300000007002760000000010804004906230090000060000090000500020340070500000 786452913345189627912763458627315894854976231193248765438691572561827349279534186 3ceed907
3 3 3 010005402207000000490002030300000010000903005080010300704000100000006090060000070 613795482257348961498162537379254618146983725582617349724839156831576294965421873 ba67e2a2
3 3 3 030000051760080004090100000040000200002090000000010360000040090003000026007003010 234769851761285934895134672146357289372896145589412367628541793413978526957623418 282148d
3 3 3 008020010200600570000001000001706000009000050007052003000003000100094382080000000 738425916214639578695871234351746829429318657867952143942183765176594382583267491 fe962d6f
3 3 3 340096000001040080000000206003060402620003000008000000180000500706030010000000000 342896175561247389897351246913768452625413798478529631189674523756932814234185967 f30e0b08
3 3 3 700900000052000000100045007000000400003000002090350008060092040007610020900700800 786923154452176389139845267578269431613487592294351678861592743347618925925734816 2bbabc23
3 3 3 000069080080003072000020003020000008048000300006000020050040109007010800034600000 213769485489153672675824913721936548548271396396485721852347169967512834134698257 5218ca98
3 3 3 040000891700000300918000070000703080020009000000010000001600045500020007090005200 342567891756891324918342576469753182125489763837216459271638945583924617694175238 14f328d2
3 3 3 010000605006850700400091000000006800500002000200030070000008390000000007080710004 819327645326854719475691238134976852597182463268435971751248396942563187683719524 c9381f8c
3 3 3 000030800062190007009020000930070000040000030080000050020480000004700500000002000 451637892862195347379824615936571284145268739287349156523486971694713528718952463 3a07a029
3 3 3 107000050003070000000000003200000009001060040304280000002001000000007900870530600 187923456523476891946158723258714369791365248364289175432691587615847932879532614 bd489385
3 3 3 000000059400000000000051000001200800008400090350060000270000600600000000004006130 126748359435692718897351246941275863768413592352869471279134685613587924584926137 434f952c
3 3 3 070008030000000000302000009028067401056000300700000800100000004080200700090704000 679428135815639247342175689928367451456981372731542896167853924584296713293714568 dfb783a2
3 3 3 813600000000000030000050000000300609200007508049000300001000004300201000700008200 813692457952784136467153892178345629236917548549826371621539784384271965795468213 ea9d56dd
3 3 3 040170006100005000600200071080017000050060340000090000000000000020040600000000509 348179256172685493695234871283417965951862347764593182819356724527941638436728519 a03ed0b0
3 3 3 000100789010000004020070030003009070840060000000780000030000290000003000400500600 356142789718936524924875136163259478847361952592784361635418297271693845489527613 d2d91d28
3 3 3 600942780050008000004060003500400000000700009000030006070000200080000400400200600 613942785257318964894567123561489372348726519729135846976854231182693457435271698 98a687a
3 3 3 000000063030702001400000000100024000028010790009508000097245000000091600000000000 781459263935762481462183579176924835528316794349578126697245318253891647814637952 5e5f8700
3 3 3 600590000200008900000000014006200400300704090801000067000300000080400000005006000 614597823237148956598623714976281435352764198841935267469372581183459672725816349 708588aa
3 3 3 014000609000040030000600000000200801820000040095000000000079023000360500080500400 514723689768941235932658714643297851827135946195486372456879123271364598389512467 850f58d3
3 3 3 020735000008490000003020000000006000070800510600070408042000680005000030000000001 126735849758491362493628175584916723279843516631572498342159687815267934967384251 de93613
3 3 3 000500003200300680008000020000007000009200350000010804001720000060030109090000000 614582793257394681938176425483657912179248356526913874341729568762835149895461237 7417f118
3 3 3 000080007046000000007030200002374000004010006000005002000007050100800003705000900 231489567546721389897536214612374895954218736378965142423197658169852473785643921 5c2d1548
3 3 3 610000030004000080090200017500300002030060000002050000003080905000000400209070100 617895234324716589895234617561347892438962751972158346743681925186529473259473168 6339d4f8
3 3 3 000890000401200000000000500070005000108700403209000000020000046000018200007000890 532897614481256379796134582673485921158729463249361758825973146964518237317642895 a55e4a2e
3 3 3 300000070070000035000600400000007090004000000009000108030050006090180000108040900 341528679876491235925673481213867594684915723759234168432759816597186342168342957 903ae6b8
3 3 3 100500028003000000700800004004002000006017005500060300931000600000000090000700000 149536728283174956765829134374952861896317245512468379931245687427681593658793412 9de4500
3 3 3 570000009000420060000800025000004000290300000010000903130200000004060000600900002 572136489981425367346879125763594218298317654415682973139258746824763591657941832 bca1b74a
3 3 3 506001000040200570000007000000100000130720000850000040080000000000580009200000106 576831294341269578928457613769145832134728965852693741683912457417586329295374186 4a9134b
3 3 3 500300000001050000300190000098500070020000040000009600800700950000040006073000200 587326491961457823342198567698514372725683149134279685816732954259841736473965218 266e56e2
3 3 3 030000609720080500006050000010030000007005006000000301064001078000000900180007000 435172689721689534896453127618934752347215896952768341564391278273846915189527463 12a9bfbb
3 3 3 400500700078130000001080200006000040000000830090071600000450008000000010050000020 439562781278139465561784293786325149125946837394871652612453978843297516957618324 51381579
3 3 3 040000012003050000000700804009130050080000000057900400006001080000840203030000000 748693512213458679965712834629134758184275396357986421476321985591847263832569147 2701380e
3 3 3 509003000007600005000008020300500060050000700600070300710020600020000403000004000 569213847287649135143758926378591264452836791691472358714325689825967413936184572 7511bb4f
3 3 3 000080030053007409000003020005000040407108003009300700000070900900200000062000050 274589136153627489896413527315796248427158693689342715531874962948265371762931854 c099c62d
3 3 3 000000568405000000096000100010300000009000000002600907000203004000016092200709006 127934568435168279896572143618397425749825631352641987961283754573416892284759316 ba0019b3
3 3 3 120050000700000050000308002001060004600080100057400000004010600090000000000026070 123659748789142356465378912931267584642583197857491263274815639596734821318926475 d2cf012c
3 3 3 000080403200000001040000000090040100001068070080000309705100086000207000000000000 176589423258473691349621857597342168431968275682715349725134986863297514914856732 1c994ba6
